longitude,latitude,septic_id_short,septic_capacity,septic_ventilation_1,septic_ventilation_2,steel_id,house_ids
36.330888,32.284325,D9-B16-T5,4,1.8,,,
36.330915,32.28376,D9-B16-T6,4,1.8,,,
36.331124,32.284244,D9-B16-T7,4,1.75,,,
36.331154,32.283685,D9-B16-T8,4,1.75,,,
36.331364,32.284169,D9-B16-T9,4,1.75,,,
36.331392,32.283609,D9-B16-T10,4,1.75,,,
36.331603,32.284091,D9-B16-T11,4,1.75,,,
36.331756,32.28377,D9-B16-T12,4,1.75,,,
36.325283,32.292678,D10-B1-T1,4,160,,,"D10-B01-H056,D10-B01-H057-1,D10-B01-H057-2,D10-B01-H058,D10-B01-H059,D10-B01-H060,D10-B01-H061"
36.325524,32.292428,D10-B1-T2,4,160,,,"D10-B01-H043,D10-B01-H044,D10-B01-H045,D10-B01-H046,D10-B01-H047,D10-B01-H050,D10-B01-H051-1,D10-B01-H051-2,D10-B01-H052,D10-B01-H053,D10-B01-H054"
36.326011,32.292683,D10-B1-T3,4,160,,,"D10-B01-H036,D10-B01-H040,D10-B01-H042,D10-B01-H048,D10-B01-H049"
36.326153,32.292243,D10-B1-T4,4,160,,,"D10-B01-H029,D10-B01-H031,D10-B01-H032,D10-B01-H033-1,D10-B01-H033-2,D10-B01-H037,D10-B01-H038,D10-B01-H039"
36.326447,32.29244,D10-B1-T5,4,160,,,"D10-B01-H019,D10-B01-H023,D10-B01-H024,D10-B01-H025,D10-B01-H026,D10-B01-H027,D10-B01-H028,D10-B01-H030,D10-B01-H034,D10-B01-H035"
36.326681,32.292028,D10-B1-T6,4,160,,,"D10-B01-H015,D10-B01-H022,D10-B01-H023-1,D10-B01-H023-2"
36.326991,32.292359,D10-B1-T7,4,160,,,"D10-B01-H016,D10-B01-H017,D10-B01-H018,D10-B01-H018-1,D10-B01-H020,D10-B01-H021"
36.327119,32.291877,D10-B1-T8,4,160,,,"D10-B01-H007,D10-B01-H008,D10-B01-H011,D10-B01-H012,D10-B01-H013,D10-B01-H014"
36.327286,32.291876,D10-B1-T9,4,160,,,"D10-B01-H001,D10-B01-H002,D10-B01-H003,D10-B01-H004,D10-B01-H006,D10-B01-H009"
36.327942,32.291772,D10-B2-T1,8,120,,,"D10-B02-H048,D10-B02-H049,D10-B02-H050,D10-B02-H051,D10-B02-H052,D10-B02-H053,D10-B02-H054,D10-B02-H055,D10-B02-H056,D10-B02-H057,D10-B02-H058"
36.328175,32.29159,D10-B2-T2,4,120,,,"D10-B02-H041,D10-B02-H042,D10-B02-H043,D10-B02-H044,D10-B02-H045,D10-B02-H046,D10-B02-H047"
36.328585,32.291611,D10-B2-T3,8,140,,,"D10-B02-H031,D10-B02-H032,D10-B02-H034,D10-B02-H035,D10-B02-H036,D10-B02-H037,D10-B02-H038,D10-B02-H039,D10-B02-H040"
36.329049,32.291338,D10-B2-T4,4,160,,,"D10-B02-H023,D10-B02-H024,D10-B02-H025,D10-B02-H026,D10-B02-H027,D10-B02-H028,D10-B02-H029,D10-B02-H033"
36.329399,32.291243,D10-B2-T5,4,160,,,"D10-B02-H015,D10-B02-H016,D10-B02-H017,D10-B02-H018,D10-B02-H019,D10-B02-H020,D10-B02-H021,D10-B02-H022"
36.329808,32.291301,D10-B2-T6,8,140,,,"D10-B02-H006,D10-B02-H007,D10-B02-H008,D10-B02-H009,D10-B02-H010,D10-B02-H011,D10-B02-H012,D10-B02-H013,D10-B02-H014"
36.330048,32.291387,D10-B2-T7,4,140,,,"D10-B02-H001,D10-B02-H002,D10-B02-H003,D10-B02-H004"
36.325037,32.292082,D10-B3-T1,4,140,,,"D10-B03-H076,D10-B03-H077,D10-B03-H078,D10-B03-H080,D10-B03-H081,D10-B03-H082,D10-B03-H083,D10-B03-H084,D10-B03-H085"
36.325259,32.291945,D10-B3-T2,4,160,,,"D10-B03-H061,D10-B03-H068,D10-B03-H069,D10-B03-H070,D10-B03-H071,D10-B03-H072"
36.325441,32.292235,D10-B3-T3,8,160,,,"D10-B03-H063,D10-B03-H065,D10-B03-H066,D10-B03-H073,D10-B03-H074,D10-B03-H075"
36.325608,32.292178,D10-B3-T4,4,160,,,"D10-B03-H056,D10-B03-H057,D10-B03-H058,D10-B03-H062,D10-B03-H064"
36.325528,32.291806,D10-B3-T5,4,120,,,"D10-B03-H046,D10-B03-H048,D10-B03-H049,D10-B03-H050,D10-B03-H051,D10-B03-H053,D10-B03-H059,D10-B03-H060"
36.325983,32.292061,D10-B3-T6,4,160,,,"D10-B03-H041,D10-B03-H043,D10-B03-H044,D10-B03-H045,D10-B03-H052,D10-B03-H055"
36.325929,32.29163,D10-B3-T7,4,160,,,"D10-B03-H037,D10-B03-H038,D10-B03-H039,D10-B03-H040,D10-B03-H047"
36.32644,32.291911,D10-B3-T8,4,160,,,"D10-B03-H024,D10-B03-H025,D10-B03-H026,D10-B03-H027,D10-B03-H028,D10-B03-H029,D10-B03-H034,D10-B03-H035,D10-B03-H036,D10-B03-H042"
36.326435,32.291275,D10-B3-T9,4,160,,,"D10-B03-H022,D10-B03-H023,D10-B03-H023-1,D10-B03-H024,D10-B03-H030,D10-B03-H031,D10-B03-H032,D10-B03-H033"
36.326807,32.291414,D10-B3-T10,8,160,,,"D10-B03-H010,D10-B03-H012,D10-B03-H016,D10-B03-H017,D10-B03-H018,D10-B03-H019,D10-B03-H020,D10-B03-H021"
36.327067,32.291729,D10-B3-T11,4,160,,,"D10-B03-H004,D10-B03-H005,D10-B03-H006,D10-B03-H007,D10-B03-H013,D10-B03-H014,D10-B03-H015"
36.327045,32.291207,D10-B3-T12,4,120,,,"D10-B03-H001,D10-B03-H002,D10-B03-H003,D10-B03-H009,D10-B03-H011"
36.327413,32.290777,D10-B4-T1,4,160,,,"D10-B04-H070,D10-B04-H071,D10-B04-H072,D10-B04-H073,D10-B04-H082,D10-B04-H083"
36.327711,32.291015,D10-B4-T2,4,160,,,"D10-B04-H067,D10-B04-H069,D10-B04-H074,D10-B04-H075,D10-B04-H077,D10-B04-H081"
36.327853,32.291398,D10-B4-T3,4,160,,,"D10-B04-H063,D10-B04-H064,D10-B04-H066,D10-B04-H068,D10-B04-H076,D10-B04-H078,D10-B04-H079,D10-B04-H080"
36.328316,32.29119,D10-B4-T4,4,160,,,"D10-B04-H047,D10-B04-H048,D10-B04-H049,D10-B04-H055,D10-B04-H061,D10-B04-H062,D10-B04-H065"
36.328427,32.291033,D10-B4-T5,4,160,,,"D10-B04-H046,D10-B04-H047,D10-B04-H050,D10-B04-H051,D10-B04-H057,D10-B04-H058,D10-B04-H060"
36.328333,32.290816,D10-B4-T6,8,160,,,"D10-B04-H037,D10-B04-H038,D10-B04-H041,D10-B04-H042,D10-B04-H043,D10-B04-H043-1,D10-B04-H044,D10-B04-H045,D10-B04-H052,D10-B04-H053,D10-B04-H054,D10-B04-H056"
36.328813,32.290882,D10-B4-T7,4,160,,,"D10-B04-H033,D10-B04-H034,D10-B04-H035,D10-B04-H036,D10-B04-H038,D10-B04-H039,D10-B04-H040"
36.329208,32.290716,D10-B4-T8,4,160,,,"D10-B04-H021,D10-B04-H022,D10-B04-H026,D10-B04-H027,D10-B04-H029"
36.329268,32.290959,D10-B4-T9,4,160,,,"D10-B04-H023,D10-B04-H025,D10-B04-H030,D10-B04-H031,D10-B04-H032"
36.32968,32.290855,D10-B4-T10,4,160,,,"D10-B04-H001,D10-B04-H011,D10-B04-H014,D10-B04-H020,D10-B04-H021"
36.329725,32.290605,D10-B4-T11,4,160,,,"D10-B04-H003,D10-B04-H004,D10-B04-H007,D10-B04-H008,D10-B04-H009,D10-B04-H013"
36.329182,32.290228,D10-B4-T12,4,160,,,"D10-B04-H005,D10-B04-H006,D10-B04-H015,D10-B04-H016"
36.324439,32.291227,D10-B5-T1,4,160,,,"D10-B05-H078,D10-B05-H079,D10-B05-H080,D10-B05-H081,D10-B05-H082"
36.324476,32.290915,D10-B5-T2,4,160,,,"D10-B05-H073,D10-B05-H074,D10-B05-H083,D10-B05-H084,D10-B05-H085"
36.324924,32.291182,D10-B5-T3,4,160,,,"D10-B05-H059,D10-B05-H066,D10-B05-H067,D10-B05-H068,D10-B05-H069,D10-B05-H070,D10-B05-H075,D10-B05-H076,D10-B05-H077"
36.324804,32.290916,D10-B5-T4,8,160,,,"D10-B05-H060,D10-B05-H061,D10-B05-H063,D10-B05-H064,D10-B05-H065,D10-B05-H071,D10-B05-H072"
36.32515,32.290707,D10-B5-T5,4,160,,,"D10-B05-H041,D10-B05-H051,D10-B05-H052,D10-B05-H053,D10-B05-H054,D10-B05-H055,D10-B05-H056,D10-B05-H062"
36.325333,32.290579,D10-B5-T6,4,160,,,"D10-B05-H033,D10-B05-H039,D10-B05-H040,D10-B05-H042,D10-B05-H043"
36.325462,32.290991,D10-B5-T7,4,160,,,"D10-B05-H044,D10-B05-H045,D10-B05-H047,D10-B05-H048,D10-B05-H049,D10-B05-H050,D10-B05-H057,D10-B05-H058"
36.325825,32.290858,D10-B5-T8,8,160,,,"D10-B05-H027,D10-B05-H028,D10-B05-H029,D10-B05-H030,D10-B05-H034,D10-B05-H035,D10-B05-H036,D10-B05-H037,D10-B05-H038"
36.325745,32.290547,D10-B5-T9,4,160,,,"D10-B05-H024,D10-B05-H025,D10-B05-H026,D10-B05-H031,D10-B05-H032"
36.326172,32.290705,D10-B5-T10,4,160,,,"D10-B05-H017,D10-B05-H018,D10-B05-H019,D10-B05-H020,D10-B05-H021,D10-B05-H022,D10-B05-H023"
36.326328,32.29047,D10-B5-T11,4,160,,,"D10-B05-H001,D10-B05-H006,D10-B05-H007,D10-B05-H008,D10-B05-H009,D10-B05-H010,D10-B05-H011,D10-B05-H012"
36.326178,32.290366,D10-B5-T12,4,160,,,"D10-B05-H002,D10-B05-H003,D10-B05-H004,D10-B05-H005,D10-B05-H014,D10-B05-H015,D10-B05-H016"
36.327004,32.29027,D10-B6-T1,4,160,,,"D10-B06-H072,D10-B06-H073,D10-B06-H074,D10-B06-H075,D10-B06-H076,D10-B06-H077"
36.327274,32.290008,D10-B6-T2,4,160,,,"D10-B06-H055,D10-B06-H056,D10-B06-H064,D10-B06-H065,D10-B06-H066,D10-B06-H067"
36.327386,32.290372,D10-B6-T3,4,160,,,"D10-B06-H061,D10-B06-H062,D10-B06-H063,D10-B06-H068,D10-B06-H069,D10-B06-H070,D10-B06-H071"
36.327524,32.290236,D10-B6-T4,4,160,,,"D10-B06-H050,D10-B06-H051,D10-B06-H052,D10-B06-H053,D10-B06-H057,D10-B06-H059,D10-B06-H060"
36.327874,32.290106,D10-B6-T5,4,160,,,"D10-B06-H037,D10-B06-H044,D10-B06-H045,D10-B06-H046,D10-B06-H047,D10-B06-H048,D10-B06-H049"
36.32812,32.290012,D10-B6-T6,8,160,,,"D10-B06-H032,D10-B06-H033,D10-B06-H034,D10-B06-H036,D10-B06-H037,D10-B06-H039,D10-B06-H040,D10-B06-H041,D10-B06-H042,D10-B06-H043"
36.328384,32.289933,D10-B6-T7,8,160,,,"D10-B06-H021,D10-B06-H022,D10-B06-H023,D10-B06-H024,D10-B06-H025,D10-B06-H027,D10-B06-H028,D10-B06-H029,D10-B06-H030"
36.328686,32.289927,D10-B6-T8,8,160,,,"D10-B06-H011,D10-B06-H012,D10-B06-H013,D10-B06-H016,D10-B06-H019,D10-B06-H020"
36.329177,32.289916,D10-B6-T9,4,160,,,"D10-B06-H001,D10-B06-H002,D10-B06-H003,D10-B06-H004,D10-B06-H005,D10-B06-H010"
36.329041,32.289261,D10-B6-T10,4,160,,,"D10-B06-H006,D10-B06-H007,D10-B06-H008,D10-B06-H009,D10-B06-H013,D10-B06-H014"
36.324208,32.290423,D10-B7-T1,4,160,,,"D10-B07-H056,D10-B07-H064,D10-B07-H065,D10-B07-H066,D10-B07-H067-1,D10-B07-H067-2"
36.324239,32.290002,D10-B7-T2,4,160,,,"D10-B07-H051,D10-B07-H052,D10-B07-H053,D10-B07-H058,D10-B07-H059,D10-B07-H062,D10-B07-H063,D10-B07-H064,D10-B07-H068"
36.324668,32.289955,D10-B7-T3,4,160,,,"D10-B07-H036,D10-B07-H039,D10-B07-H040,D10-B07-H046,D10-B07-H047,D10-B07-H048,D10-B07-H049,D10-B07-H050"
36.324715,32.29015,D10-B7-T4,8,160,,,"D10-B07-H041,D10-B07-H042,D10-B07-H043,D10-B07-H044,D10-B07-H045,D10-B07-H054,D10-B07-H055"
36.325184,32.290155,D10-B7-T5,4,160,,,"D10-B07-H023,D10-B07-H032,D10-B07-H033,D10-B07-H034,D10-B07-H035"
36.324967,32.289628,D10-B7-T6,4,160,,,"D10-B07-H026,D10-B07-H027,D10-B07-H037,D10-B07-H038"
36.325219,32.289919,D10-B7-T7,8,160,,,"D10-B07-H018,D10-B07-H019,D10-B07-H020,D10-B07-H021,D10-B07-H022,D10-B07-H028,D10-B07-H029,D10-B07-H030,D10-B07-H031"
36.325464,32.289462,D10-B7-T8,4,160,,,"D10-B07-H008,D10-B07-H009,D10-B07-H015,D10-B07-H016,D10-B07-H017"
36.325824,32.28998,D10-B7-T9,4,160,,,"D10-B07-H007-1,D10-B07-H007-2,D10-B07-H007-3,D10-B07-H012,D10-B07-H013"
36.325983,32.289761,D10-B7-T10,4,160,,,"D10-B07-H004,D10-B07-H005,D10-B07-H006,D10-B07-H007,D10-B07-H010,D10-B07-H011,D10-B07-H014"
36.326618,32.289135,D10-B8-T1,4,160,,,"D10-B08-H079,D10-B08-H080,D10-B08-H088,D10-B08-H089"
36.327003,32.289565,D10-B8-T2,8,160,,,"D10-B08-H075,D10-B08-H076,D10-B08-H077,D10-B08-H081,D10-B08-H082,D10-B08-H083,D10-B08-H084,D10-B08-H085,D10-B08-H086,D10-B08-H087"
36.326915,32.28919,D10-B8-T3,4,160,,,"D10-B08-H071,D10-B08-H072,D10-B08-H073,D10-B08-H074,D10-B08-H078"
36.327297,32.289086,D10-B8-T4,8,160,,,"D10-B08-H056,D10-B08-H057,D10-B08-H058,D10-B08-H059,D10-B08-H062,D10-B08-H063,D10-B08-H064,D10-B08-H065,D10-B08-H066,D10-B08-H067,D10-B08-H068,D10-B08-H069,D10-B08-H070"
36.327241,32.288789,D10-B8-T5,4,160,,,"D10-B08-H049,D10-B08-H050,D10-B08-H051,D10-B08-H052,D10-B08-H053,D10-B08-H054,D10-B08-H060,D10-B08-H061"
36.327752,32.289234,D10-B8-T6,8,160,,,"D10-B08-H047,D10-B08-H048,D10-B08-H049"
36.32787,32.289081,D10-B8-T7,4,160,,,"D10-B08-H034,D10-B08-H036,D10-B08-H037,D10-B08-H045,D10-B08-H046"
36.327806,32.288718,D10-B8-T8,4,160,,,"D10-B08-H041,D10-B08-H042,D10-B08-H043,D10-B08-H044"
36.328091,32.288641,D10-B8-T9,8,160,,,"D10-B08-H028,D10-B08-H029,D10-B08-H031,D10-B08-H032,D10-B08-H033,D10-B08-H038,D10-B08-H039,D10-B08-H040"
36.328555,32.288933,D10-B8-T10,4,160,,,"D10-B08-H023,D10-B08-H024,D10-B08-H025,D10-B08-H027,D10-B08-H035"
36.328559,32.288551,D10-B8-T11,8,160,,,"D10-B08-H005,D10-B08-H006,D10-B08-H007,D10-B08-H009,D10-B08-H010,D10-B08-H017,D10-B08-H018,D10-B08-H019,D10-B08-H021,D10-B08-H022"
36.329067,32.288814,D10-B8-T12,4,160,,,"D10-B08-H001,D10-B08-H002,D10-B08-H004,D10-B08-H011,D10-B08-H012,D10-B08-H013,D10-B08-H014,D10-B08-H015"
36.323609,32.289254,D10-B9-T1,4,160,,,"D10-B09-H066,D10-B09-H069,D10-B09-H070,D10-B09-H071,D10-B09-H071-1,D10-B09-H072,D10-B09-H073,D10-B09-H074"
36.323805,32.288956,D10-B9-T2,4,160,,,"D10-B09-H058,D10-B09-H059,D10-B09-H061,D10-B09-H063,D10-B09-H064,D10-B09-H065"
36.324207,32.289328,D10-B9-T3,8,160,,,"D10-B09-H047,D10-B09-H048,D10-B09-H055,D10-B09-H056,D10-B09-H057,D10-B09-H067,D10-B09-H068"
36.324221,32.28883,D10-B9-T4,4,160,,,"D10-B09-H042,D10-B09-H043,D10-B09-H044,D10-B09-H049,D10-B09-H050,D10-B09-H051,D10-B09-H052"
36.324507,32.28865,D10-B9-T5,2,160,,,D10-B09-H040
36.324647,32.289011,D10-B9-T6,4,160,,,"D10-B09-H037,D10-B09-H038,D10-B09-H039,D10-B09-H046,D10-B09-H046-1"
36.324995,32.288782,D10-B9-T7,4,160,,,"D10-B09-H033,D10-B09-H034,D10-B09-H035,D10-B09-H036"
36.325107,32.288534,D10-B9-T8,2,160,,,"D10-B09-H016,D10-B09-H023,D10-B09-H025"
36.325377,32.288673,D10-B9-T9,8,160,,,"D10-B09-H011,D10-B09-H012,D10-B09-H013,D10-B09-H018,D10-B09-H019,D10-B09-H020,D10-B09-H021,D10-B09-H022,D10-B09-H023,D10-B09-H026,D10-B09-H027,D10-B09-H028"
36.325511,32.288323,D10-B9-T10,4,160,,,"D10-B09-H004,D10-B09-H005,D10-B09-H006,D10-B09-H007,D10-B09-H009,D10-B09-H014,D10-B09-H015"
36.325726,32.288643,D10-B9-T11,4,160,,,"D10-B09-H001,D10-B09-H002,D10-B09-H003,D10-B09-H010"
36.326445,32.288426,D10-B10-T1,4,160,,,"D10-B10-H054,D10-B10-H055,D10-B10-H065,D10-B10-H066,D10-B10-H067,D10-B10-H068,D10-B10-H069"
36.326276,32.288267,D10-B10-T2,4,160,,,"D10-B10-H057,D10-B10-H058,D10-B10-H059,D10-B10-H059-1,D10-B10-H060,D10-B10-H061,D10-B10-H062,D10-B10-H063,D10-B10-H064"
36.32655,32.288073,D10-B10-T3,2,160,,,D10-B10-H050
36.326741,32.288421,D10-B10-T4,4,160,,,"D10-B10-H048,D10-B10-H049,D10-B10-H051,D10-B10-H051-1,D10-B10-H052,D10-B10-H053,D10-B10-H056"
36.327007,32.287945,D10-B10-T5,4,160,,,"D10-B10-H036,D10-B10-H037,D10-B10-H039,D10-B10-H041"
36.327013,32.288248,D10-B10-T6,4,160,,,"D10-B10-H035,D10-B10-H042,D10-B10-H043,D10-B10-H044,D10-B10-H046,D10-B10-H047"
36.327404,32.288134,D10-B10-T7,4,160,,,"D10-B10-H019,D10-B10-H025,D10-B10-H026,D10-B10-H027,D10-B10-H028,D10-B10-H029,D10-B10-H030,D10-B10-H032,D10-B10-H034"
36.327699,32.28786,D10-B10-T8,4,160,,,"D10-B10-H014,D10-B10-H015,D10-B10-H015-1,D10-B10-H016,D10-B10-H022,D10-B10-H023,D10-B10-H024"
36.328139,32.288,D10-B10-T9,8,160,,,"D10-B10-H006,D10-B10-H007,D10-B10-H011,D10-B10-H017,D10-B10-H018"
36.328225,32.288226,D10-B10-T10,4,160,,,"D10-B10-H001-1,D10-B10-H006-1,D10-B10-H006-2,D10-B10-H007-1"
36.32828,32.287602,D10-B10-T11,4,160,,,"D10-B10-H001,D10-B10-H002-1,D10-B10-H004"
36.323247,32.28847,D10-B11-T1,4,160,,,"D10-B11-H049,D10-B11-H050,D10-B11-H053,D10-B11-H063,D10-B11-H064,D10-B11-H065,D10-B11-H066,D10-B11-H067"
36.32314,32.288056,D10-B11-T2,4,160,,,"D10-B11-H054,D10-B11-H056,D10-B11-H057,D10-B11-H059,D10-B11-H060,D10-B11-H061,D10-B11-H062"
36.323621,32.288329,D10-B11-T3,4,160,,,"D10-B11-H046,D10-B11-H047,D10-B11-H048,D10-B11-H051,D10-B11-H052,D10-B11-H055"
36.323637,32.288021,D10-B11-T4,4,160,,,"D10-B11-H039,D10-B11-H041,D10-B11-H043,D10-B11-H044,D10-B11-H045"
36.323925,32.288282,D10-B11-T5,4,160,,,"D10-B11-H028,D10-B11-H029,D10-B11-H030,D10-B11-H036,D10-B11-H037,D10-B11-H038,D10-B11-H040"
36.323901,32.287752,D10-B11-T6,4,160,,,"D10-B11-H021,D10-B11-H022,D10-B11-H023,D10-B11-H031,D10-B11-H032,D10-B11-H033,D10-B13-H049"
36.324281,32.287889,D10-B11-T7,4,160,,,"D10-B11-H016,D10-B11-H018,D10-B11-H019,D10-B11-H020,D10-B11-H024,D10-B11-H026"
36.324364,32.28825,D10-B11-T8,2,160,,,D10-B11-H027
36.324766,32.288127,D10-B11-T9,4,160,,,"D10-B11-H006,D10-B11-H007,D10-B11-H013,D10-B11-H014,D10-B11-H015"
36.324846,32.287663,D10-B11-T10,4,160,,,"D10-B11-H001,D10-B11-H002,D10-B11-H003,D10-B11-H004,D10-B11-H005,D10-B11-H009,D10-B11-H010,D10-B11-H011"
36.325789,32.287203,D10-B12-T1,4,160,,,"D10-B12-H053,D10-B12-H054,D10-B12-H057,D10-B12-H059,D10-B12-H060"
36.326232,32.287498,D10-B12-T2,4,160,,,"D10-B12-H049,D10-B12-H050,D10-B12-H051,D10-B12-H052,D10-B12-H055,D10-B12-H056"
36.326387,32.287179,D10-B12-T3,4,160,,,"D10-B12-H036,D10-B12-H044,D10-B12-H045,D10-B12-H046"
36.326694,32.28746,D10-B12-T4,4,160,,,"D10-B12-H038,D10-B12-H041,D10-B12-H043,D10-B12-H047,D10-B12-H048"
36.326836,32.287177,D10-B12-T5,4,160,,,"D10-B12-H031,D10-B12-H034,D10-B12-H036,D10-B12-H037,D10-B12-H039"
36.32714,32.286867,D10-B12-T6,8,160,,,"D10-B12-H015,D10-B12-H016,D10-B12-H017,D10-B12-H023,D10-B12-H024,D10-B12-H025,D10-B12-H032,D10-B12-H033"
36.327309,32.287149,D10-B12-T7,8,160,,,"D10-B12-H018,D10-B12-H019,D10-B12-H019-1,D10-B12-H020,D10-B12-H021,D10-B12-H022,D10-B12-H027,D10-B12-H029,D10-B12-H030"
36.328046,32.287266,D10-B12-T8,4,160,,,"D10-B12-H001,D10-B12-H002,D10-B12-H004,D10-B12-H005,D10-B12-H006,D10-B12-H007,D10-B12-H009"
36.327649,32.286569,D10-B12-T9,4,160,,,"D10-B12-H003,D10-B12-H010,D10-B12-H011,D10-B12-H012,D10-B12-H013,D10-B12-H014"
36.322535,32.287506,D10-B13-T1,4,160,,,"D10-B13-H076,D10-B13-H077,D10-B13-H078,D10-B13-H085,D10-B13-H086,D10-B13-H087"
36.322396,32.287246,D10-B13-T2,4,160,,,"D10-B13-H079,D10-B13-H080,D10-B13-H081,D10-B13-H082,D10-B13-H083,D10-B13-H084"
36.322824,32.28726,D10-B13-T3,4,160,,,"D10-B13-H063,D10-B13-H064,D10-B13-H066,D10-B13-H067,D10-B13-H074,D10-B13-H075"
36.3231,32.287484,D10-B13-T4,8,160,,,"D10-B13-H060,D10-B13-H061,D10-B13-H062,D10-B13-H068,D10-B13-H069,D10-B13-H070,D10-B13-H072"
36.323338,32.287236,D10-B13-T5,8,160,,,"D10-B13-H050,D10-B13-H051,D10-B13-H052,D10-B13-H053,D10-B13-H054,D10-B13-H055,D10-B13-H056,D10-B13-H057,D10-B13-H059"
36.323482,32.287012,D10-B13-T6,4,160,,,"D10-B13-H037,D10-B13-H043,D10-B13-H044,D10-B13-H045"
36.323666,32.287183,D10-B13-T7,4,160,,,"D10-B13-H038,D10-B13-H039,D10-B13-H041,D10-B13-H042,D10-B13-H047,D10-B13-H048"
36.324145,32.287106,D10-B13-T8,4,160,,,"D10-B13-H022,D10-B13-H024,D10-B13-H025,D10-B13-H026,D10-B13-H035"
36.324142,32.286816,D10-B13-T9,4,160,,,"D10-B13-H018,D10-B13-H020,D10-B13-H021,D10-B13-H027,D10-B13-H029"
36.324617,32.287154,D10-B13-T10,4,160,,,"D10-B13-H014,D10-B13-H015,D10-B13-H015-1,D10-B13-H016,D10-B13-H017,D10-B13-H023"
36.32493,32.287154,D10-B13-T11,4,160,,,"D10-B13-H001,D10-B13-H003,D10-B13-H004,D10-B13-H005,D10-B13-H006"
36.324501,32.286568,D10-B13-T12,4,160,,,"D10-B13-H007,D10-B13-H009,D10-B13-H010,D10-B13-H011,D10-B13-H012"
36.32558,32.286632,D10-B14-T1,8,140,,,"D10-B14-H051,D10-B14-H052,D10-B14-H053,D10-B14-H059,D10-B14-H063,D10-B14-H063-1,D10-B14-H064"
36.325551,32.286239,D10-B14-T2,4,200,,,"D10-B14-H054,D10-B14-H055,D10-B14-H056,D10-B14-H058,D10-B14-H065,D10-B14-H066,D10-B14-H067"
36.326002,32.28607,D10-B14-T3,4,160,,,"D10-B14-H042,D10-B14-H045,D10-B14-H046,D10-B14-H047,D10-B14-H048,D10-B14-H050"
36.326288,32.285971,D10-B14-T4,4,120,,,"D10-B14-H031,D10-B14-H032,D10-B14-H037,D10-B14-H038,D10-B14-H039,D10-B14-H043"
36.326415,32.286233,D10-B14-T5,4,120,,,"D10-B14-H033,D10-B14-H034,D10-B14-H035,D10-B14-H036,D10-B14-H040,D10-B14-H041"
36.326832,32.285953,D10-B14-T6,4,160,,,"D10-B14-H016,D10-B14-H022,D10-B14-H023,D10-B14-H030,D10-B14-H031"
36.326928,32.286197,D10-B14-T7,8,140,,,"D10-B14-H019,D10-B14-H020,D10-B14-H025,D10-B14-H027,D10-B14-H028,D10-B14-H029"
36.327612,32.285957,D10-B14-T8,8,160,,,"D10-B14-H005,D10-B14-H006,D10-B14-H007,D10-B14-H008,D10-B14-H009,D10-B14-H010,D10-B14-H017,D10-B14-H018"
36.327549,32.285682,D10-B14-T9,8,160,,,"D10-B14-H001,D10-B14-H002,D10-B14-H003,D10-B14-H011,D10-B14-H012,D10-B14-H013,D10-B14-H014,D10-B14-H015"
36.322332,32.286612,D10-B15-T1,4,160,,,"D10-B15-H047,D10-B15-H050,D10-B15-H051,D10-B15-H052,D10-B15-H053,D10-B15-H054,D10-B15-H055,D10-B15-H056"
36.3227,32.286579,D10-B15-T2,8,160,,,"D10-B15-H038,D10-B15-H039,D10-B15-H040,D10-B15-H043,D10-B15-H044,D10-B15-H045"
36.322953,32.286308,D10-B15-T3,4,160,,,"D10-B15-H032,D10-B15-H034,D10-B15-H035,D10-B15-H036,D10-B15-H037"
36.323426,32.286202,D10-B15-T4,4,160,,,"D10-B15-H019,D10-B15-H023,D10-B15-H024,D10-B15-H025,D10-B15-H027,D10-B15-H028,D10-B15-H030,D10-B15-H031"
36.323658,32.286489,D10-B15-T5,4,160,,,"D10-B15-H015,D10-B15-H020,D10-B15-H021,D10-B15-H029"
36.323737,32.286069,D10-B15-T6,4,160,,,"D10-B15-H011,D10-B15-H012,D10-B15-H013,D10-B15-H016,D10-B15-H017,D10-B15-H018"
36.324261,32.286081,D10-B15-T7,4,160,,,"D10-B15-H007,D10-B15-H008,D10-B15-H009,D10-B15-H010,D10-B15-H014"
36.32451,32.285928,D10-B15-T8,4,160,,,"D10-B15-H001,D10-B15-H002,D10-B15-H003,D10-B15-H004,D10-B15-H005,D10-B15-H006"
36.325024,32.285839,D10-B16-T1,4,160,,,"D10-B16-H056,D10-B16-H057,D10-B16-H058,D10-B16-H059,D10-B16-H060,D10-B16-H061"
36.325125,32.28565,D10-B16-T2,4,160,,,"D10-B16-H046,D10-B16-H047,D10-B16-H054,D10-B16-H055"
36.325388,32.285759,D10-B16-T3,4,160,,,"D10-B16-H043,D10-B16-H048,D10-B16-H049,D10-B16-H050,D10-B16-H052,D10-B16-H053"
36.325674,32.285411,D10-B16-T4,4,160,,,"D10-B16-H032,D10-B16-H037,D10-B16-H038,D10-B16-H039"
36.325846,32.285603,D10-B16-T5,4,160,,,"D10-B16-H033,D10-B16-H036,D10-B16-H040,D10-B16-H040-1,D10-B16-H041,D10-B16-H042"
36.326248,32.285621,D10-B16-T6,4,160,,,"D10-B16-H027,D10-B16-H028,D10-B16-H029,D10-B16-H034,D10-B16-H035"
